Date_Dimension_Key,Customer_Dimension_Key,Product_Dimension_Key,SalesTerritory_Dimension_Key,SalesPerson_Dimension_Key,OrderQty,Sales (USD)
264,778,38,9,13,1,2260.11
264,7611,81,9,13,1,2378.63
265,3897,84,10,16,1,6245.44
265,1963,81,7,17,1,578.11
265,11820,81,6,9,1,2715.65
265,4301,50,1,14,1,772.5
265,7072,84,9,13,1,2391.86
267,3399,80,8,15,1,1953.26
268,7180,83,9,13,1,2429.49
268,7616,82,9,13,1,2429.49
269,1967,81,7,17,1,580.9
269,17966,80,1,14,1,3953.99
269,17995,81,4,8,1,3953.99
269,17996,84,4,8,1,3953.99
269,17997,82,1,14,1,3953.99
269,9866,49,10,16,1,1219.61
269,7625,84,9,13,1,2429.49
269,7628,84,9,13,1,2429.49
269,7215,81,9,13,1,2429.49
269,15262,55,9,13,1,474.66
270,17898,80,1,14,1,3953.99
270,17949,83,1,14,1,3953.99
270,17990,83,4,8,1,3953.99
270,9852,50,10,16,1,1218.08
270,7620,82,9,13,1,2424.12
271,3857,80,10,16,1,6245.44
271,9042,49,8,15,1,380.79
271,11822,83,6,9,1,2703.58
271,4315,55,1,14,1,772.5
271,16342,50,6,9,1,528.21
271,772,40,9,13,1,2313.99
271,777,37,9,13,1,2296.97
271,7436,83,9,13,1,2435.32
271,7437,82,9,13,1,2435.32
271,15263,56,9,13,1,475.8
272,3387,81,8,15,1,1955.97
272,17957,81,1,14,1,3953.99
272,4303,54,4,8,1,772.5
272,803,39,9,13,1,2308.58
272,7615,83,9,13,1,2429.64
272,7624,84,9,13,1,2429.64
272,7428,83,9,13,1,2429.64
273,19093,36,8,15,1,1845.58
273,15593,36,4,8,1,3729.36
274,19459,478,4,8,3,29689.35
274,19370,57,3,4,1,472.31
274,19313,108,1,14,2,3398.52
274,19322,478,6,9,6,6255.98
274,19760,35,6,9,2,3095.71
274,19250,178,6,9,1,461.66
274,19657,478,3,4,3,47155.58
274,19590,325,5,6,2,36996.9
274,19419,478,1,14,18,11583.94
274,19241,322,6,9,1,2590.72
274,19257,65,2,2,2,3859.28
274,19520,478,1,14,6,75971.89
274,19713,322,5,6,3,7290.7
274,19211,323,2,2,3,32153.46
274,19515,477,6,9,2,3115.79
274,19594,177,6,9,1,22776.63
274,19690,181,6,9,1,914.9
274,19648,268,6,9,2,11798.63
274,19382,477,6,9,1,9302.9
274,19567,322,4,8,3,5303.33
274,19475,178,1,14,1,22152.24
274,19663,180,2,2,2,20128.91
274,19256,108,3,4,4,3410.07
274,19776,325,6,9,1,15276.41
274,19758,478,4,8,3,39393.31
274,19451,325,5,6,3,40145.61
274,19647,478,5,6,2,44212.61
274,19466,57,4,8,1,4723.11
274,19819,325,4,8,9,49116.19
274,19430,65,1,14,2,1970.04
274,19273,108,1,14,1,11440.27
274,19744,48,6,9,3,1282.49
274,19284,478,1,14,3,49012.56
274,19809,269,1,14,2,47939.44
274,19377,322,2,2,1,6183.71
274,19287,49,1,14,1,472.31
274,19778,325,3,4,2,28042.2
274,19326,478,5,6,11,142312.22
274,19271,82,3,4,1,2417.48
274,19405,325,4,8,2,64981.7
274,19802,323,4,8,2,29406.58
274,19793,178,2,2,1,29448.51
274,19627,478,1,14,12,83772.78
274,19366,478,2,2,3,4596.22
274,19212,325,6,9,8,31679.13
274,19491,180,6,9,1,12619.02
274,19260,478,6,9,3,4683.73
274,19813,478,3,4,6,122500.66
274,19712,52,6,9,1,320.62
274,19563,478,3,4,8,118206.34
274,19426,199,2,2,1,25701.76
274,19195,84,5,6,1,2417.48
274,19400,325,6,9,1,14903.4
274,19217,478,6,9,3,65804.9
274,19496,180,6,9,1,18035.27
274,19285,165,3,4,1,816.17
274,19243,323,6,9,2,43.61
274,19418,325,4,8,1,65105.68
274,19532,477,6,9,1,1112.41
274,19444,478,1,14,3,43514.84
274,19706,478,1,14,3,57231.08
274,19509,477,6,9,1,12428.25
274,19632,177,3,4,1,415.52
274,19224,477,4,8,1,23626.25
274,19568,322,4,8,1,11097.25
274,19724,65,4,8,2,1970.04
274,19407,325,6,9,2,52740.98
274,19714,49,4,8,1,472.31
274,19582,478,5,6,12,55212.41
274,19608,180,3,4,3,32294.65
274,19603,478,4,8,6,46267.74
274,19209,325,5,6,3,110276.57
274,19670,34,5,6,3,6840.43
274,19290,165,1,14,1,816.17
274,19548,180,5,6,2,33893.49
274,19225,477,4,8,1,34445.26
274,19797,178,4,8,1,31670.33
274,19433,49,2,2,2,944.62
274,19493,325,2,2,1,19650.9
274,19487,194,6,9,1,718.18
274,19489,478,1,14,3,47348.82
274,19665,181,5,6,1,21668.81
274,19319,322,1,14,2,53733.75
274,19555,325,4,8,1,38899.06
274,19458,322,5,6,1,2434.07
274,19476,325,4,8,2,43136.78
274,19223,478,1,14,6,52872.03
274,19390,165,3,4,1,2546.97
274,19213,325,3,4,3,34509.56
274,19587,325,1,14,2,65872.4
274,19150,41,8,15,1,1865.9
274,18366,83,1,14,1,3953.99
274,15619,41,4,8,1,3756.99
274,809,35,9,13,1,2278.31
274,812,38,9,13,1,2295.19
274,18362,82,1,14,1,3953.99
275,18369,83,1,14,1,3953.99
275,18355,83,4,8,1,3953.99
275,18364,81,4,8,1,3953.99
276,3484,83,8,15,1,1964.32
276,810,34,9,13,1,2261.87
276,836,40,9,13,1,2278.62
276,7912,84,9,13,1,2398.1
277,18373,82,1,14,1,3953.99
277,18492,81,1,14,1,3953.99
277,18496,83,1,14,1,3953.99
277,18329,80,4,8,1,3953.99
277,16385,48,6,9,1,525.12
277,806,40,9,13,1,2276.96
278,3497,84,8,15,1,1967.26
278,7689,54,7,17,1,114.6
278,18463,83,4,8,1,3953.99
278,18347,82,4,8,1,3953.99
278,7952,84,9,13,1,2402.76
278,826,39,9,13,1,2283.05
278,7940,82,9,13,1,2402.76
279,1992,84,7,17,1,581.25
279,19102,34,8,15,1,1838.66
279,18494,84,1,14,1,3953.99
279,7945,83,9,13,1,2410.97
279,819,39,9,13,1,2290.85
280,4404,83,10,16,1,6238.54
280,9869,48,10,16,1,1218.84
280,9066,56,8,15,1,379.33
280,18374,83,4,8,1,3953.99
280,18474,82,1,14,1,3953.99
280,18476,84,4,8,1,3953.99
280,7902,82,9,13,1,2390.42
280,7922,80,9,13,1,2390.42
280,7943,82,9,13,1,2390.42
281,3480,83,8,15,1,1963.74
281,18377,80,4,8,1,3953.99
281,18330,82,1,14,1,3953.99
281,18352,81,4,8,1,3953.99
281,18356,83,1,14,1,3953.99
281,18357,83,1,14,1,3953.99
281,18368,82,1,14,1,3953.99
281,7907,83,9,13,1,2395.63
282,3491,81,8,15,1,1975.12
282,7906,81,9,13,1,2404.37
282,7919,82,9,13,1,2404.37
282,3473,80,8,15,1,1975.12
283,2003,81,7,17,1,588.92
283,9059,48,8,15,1,385.89
283,18360,83,4,8,1,3953.99
283,7974,82,9,13,1,2397.66
283,811,35,9,13,1,2261.45
283,1058,34,9,13,1,2261.45
283,7911,80,9,13,1,2397.66
284,18467,81,4,8,1,3953.99
284,18331,84,4,8,1,3953.99
284,7898,83,9,13,1,2403.2
284,7905,84,9,13,1,2403.2
284,7915,80,9,13,1,2403.2
284,7920,84,9,13,1,2403.2
285,4407,83,10,16,1,6274.18
285,18346,80,1,14,1,3953.99
285,18353,84,4,8,1,3953.99
285,4319,54,1,14,1,772.5
285,7948,82,9,13,1,2415.09
285,7957,82,9,13,1,2415.09
285,15269,54,9,13,1,471.84
286,1982,83,7,17,1,579.4
286,1981,80,7,17,1,579.4
286,1046,38,10,16,1,5970.11
286,19151,38,8,15,1,1846.37
286,18472,81,1,14,1,3953.99
286,15618,38,4,8,1,3756.99
286,15626,38,4,8,1,3756.99
286,849,37,9,13,1,2291.05
287,4422,82,10,16,1,6308.21
287,18109,36,7,17,1,540.36
287,9872,52,10,16,1,1232.46
287,18321,82,4,8,1,3953.99
287,807,40,9,13,1,2295.47
287,7977,80,9,13,1,2415.83
287,822,36,9,13,1,2278.59
287,7903,81,9,13,1,2415.83
287,7910,82,9,13,1,2415.83
288,18477,84,4,8,1,3953.99
288,4341,51,4,8,1,772.5
288,853,35,9,13,1,2283.61
288,7914,82,9,13,1,2421.16
288,7924,80,9,13,1,2421.16
288,15266,50,9,13,1,473.03
289,18465,82,4,8,1,3953.99
289,18497,84,4,8,1,3953.99
289,18323,82,4,8,1,3953.99
289,15644,36,4,8,1,3729.36
289,7947,82,9,13,1,2401.45
289,7970,80,9,13,1,2401.45
289,7909,84,9,13,1,2401.45
290,3492,83,8,15,1,1931.04
290,18337,83,4,8,1,3953.99
290,15268,51,9,13,1,469.07
290,7900,81,9,13,1,2400.87
291,11935,84,6,9,1,2727.08
291,11823,84,6,9,1,2727.08
291,808,40,9,13,1,2278.34
292,1998,81,7,17,1,577.08
292,7684,48,7,17,1,112.75
292,18499,84,4,8,1,3953.99
292,18501,81,4,8,1,3953.99
292,18345,84,4,8,1,3953.99
292,7951,84,9,13,1,2403.79
293,4414,82,10,16,1,6315.27
293,9874,48,10,16,1,1233.83
293,7946,84,9,13,1,2395.49
293,7971,84,9,13,1,2395.49
293,813,38,9,13,1,2276.14
294,18116,40,7,17,1,551.85
294,18372,80,1,14,1,3953.99
294,18378,80,4,8,1,3953.99
294,11934,80,6,9,1,2726.14
294,9557,40,6,9,1,2590.31
294,7956,82,9,13,1,2394.91
295,7921,84,9,13,1,2383.21
295,15267,52,9,13,1,465.62
296,11936,82,6,9,1,2712.67
296,18471,83,1,14,1,3953.99
296,4338,51,1,14,1,772.5
296,7962,83,9,13,1,2362.56
297,2002,80,7,17,1,575.23
297,19105,36,8,15,1,1819.65
297,18380,80,1,14,1,3953.99
297,18320,80,1,14,1,3953.99
297,18351,80,4,8,1,3953.99
297,15611,36,4,8,1,3729.36
297,7942,80,9,13,1,2370.21
298,18376,82,4,8,1,3953.99
298,7950,84,9,13,1,2370.21
298,814,34,9,13,1,2235.56
299,11830,82,6,9,1,2703.03
299,18359,82,1,14,1,3953.99
299,11884,83,6,9,1,2703.03
299,11932,83,6,9,1,2703.03
299,4318,51,4,8,1,772.5
299,7941,83,9,13,1,2363.27
300,4402,82,10,16,1,6269.21
300,18327,80,1,14,1,3953.99
300,16345,48,6,9,1,527.59
301,3476,84,8,15,1,1936.81
301,19112,39,8,15,1,1840.31
301,18367,83,1,14,1,3953.99
301,15612,39,4,8,1,3756.99
301,4316,49,4,8,1,772.5
301,7975,82,9,13,1,2358.2
301,828,38,9,13,1,2240.7
302,2009,84,7,17,1,575.28
302,4399,80,10,16,1,6279.16
302,18363,81,1,14,1,3953.99
302,7953,81,9,13,1,2358.76
302,7916,82,9,13,1,2358.76
303,1987,82,7,17,1,578.96
303,18375,80,4,8,1,3953.99
303,4336,53,1,14,1,772.5
303,7944,83,9,13,1,2362.14
303,7954,82,9,13,1,2362.14
303,7904,81,9,13,1,2362.14
304,19294,322,2,2,2,7477.85
304,19334,41,1,14,1,4594.07
304,19669,325,3,4,6,45203.36
304,19324,478,1,14,2,47591.45
304,19416,325,6,9,5,22717.38
304,19652,478,6,9,3,19995.44
304,19505,478,6,9,2,10913.1
304,19671,322,6,9,1,7936.99
304,19210,64,4,8,1,985.02
304,19341,325,6,9,7,35016.47
304,19424,478,6,9,5,67985.22
304,19616,323,4,8,4,537.95
304,19375,322,4,8,3,14594.63
304,19646,199,4,8,2,2587.92
304,19361,325,4,8,2,12197.43
304,19792,322,4,8,2,32001.18
304,19410,325,4,8,1,15780.29
304,19450,478,4,8,3,42338.38
304,19353,325,3,4,2,28848.42
304,19357,478,3,4,3,6908.49
304,19599,180,4,8,1,5861.35
304,19206,478,5,6,6,92470.09
304,19392,478,1,14,6,104545.32
304,19423,199,5,6,1,3790.79
304,19383,66,5,6,1,2401.95
304,19279,322,6,9,3,4445.09
304,19457,478,6,9,3,3133.11
304,19471,478,3,4,6,34465.51
304,19808,323,4,8,1,24320.25
304,19770,174,5,6,1,207.76
304,19388,322,4,8,1,11690.75
304,19623,325,1,14,1,78461.03
304,19188,325,3,4,2,75865.15
304,19442,325,6,9,3,15920.16
304,19351,478,6,9,12,9509.4
304,19715,322,5,6,1,2480.24
304,19640,478,4,8,3,53342.28
304,19227,478,4,8,3,112067.36
304,19448,181,2,2,2,48307.25
304,19387,478,5,6,3,36676.59
304,19585,270,3,4,1,28866.96
304,19684,108,4,8,1,478.09
304,19283,178,2,2,3,32915.12
304,19536,478,4,8,6,33340.82
304,19371,108,2,2,3,2931.99
304,19376,322,3,4,5,160.6
304,19220,163,5,6,1,2645.42
304,19404,323,4,8,1,52005.18
304,19412,478,1,14,5,97765.75
304,19200,180,2,2,1,875.43
304,19490,53,4,8,2,944.62
304,19339,325,4,8,3,16323.45
304,19512,478,1,14,12,39130.2
304,19574,65,3,4,1,2401.95
304,19617,35,1,14,2,4560.29
304,19264,478,4,8,15,117373.13
304,19233,66,1,14,5,15396.72
304,19668,325,2,2,4,67518.82
304,19790,325,5,6,1,37650.61
304,19344,478,5,6,3,45857.34
304,19189,323,2,2,1,19265.55
304,19417,180,5,6,2,54234.66
304,19510,322,5,6,4,5416.25
304,2085,84,7,17,1,579.27
304,18531,84,4,8,1,3953.99
304,18713,83,4,8,1,3953.99
304,8154,80,9,13,1,2358.76
304,1067,36,9,13,1,2224.76
305,3538,80,8,15,1,1943.37
305,10254,48,10,16,1,1225.42
305,18828,80,4,8,1,3953.99
305,12434,80,6,9,1,2681.76
305,18690,83,4,8,1,3953.99
305,8397,81,9,13,1,2364.68
305,7983,82,9,13,1,2364.68
305,1146,37,9,13,1,2230.35
306,2023,81,7,17,1,574.04
306,4479,81,10,16,1,6249.39
306,18529,82,4,8,1,3953.99
306,18555,82,1,14,1,3953.99
306,15674,36,1,14,1,3729.36
306,15677,39,1,14,1,3756.99
306,8188,80,9,13,1,2334.8
306,8190,82,9,13,1,2334.8
306,8396,81,9,13,1,2334.8
306,8011,81,9,13,1,2334.8
307,2010,83,7,17,1,570.67
307,15675,38,1,14,1,3756.99
307,18699,81,4,8,1,3953.99
307,4345,50,1,14,1,772.5
307,8039,83,9,13,1,2352.02
308,19169,36,8,15,1,1793.65
308,18506,80,4,8,1,3953.99
308,18544,84,4,8,1,3953.99
308,15654,36,4,8,1,3729.36
308,8040,80,9,13,1,2352.86
308,8167,83,9,13,1,2352.86
309,3510,81,8,15,1,1897.13
309,3840,80,8,15,1,1897.13
309,18527,83,1,14,1,3953.99
309,18559,83,4,8,1,3953.99
309,8037,83,9,13,1,2339.78
310,3842,84,8,15,1,1896.58
310,18760,81,4,8,1,3953.99
310,18841,83,4,8,1,3953.99
310,18547,82,1,14,1,3953.99
310,8036,83,9,13,1,2342.55
310,1147,40,9,13,1,2225.84
311,18120,34,7,17,1,533.9
311,7698,56,7,17,1,110.59
311,9119,51,8,15,1,370.91
311,12001,84,6,9,1,2682.49
311,18830,80,4,8,1,3953.99
311,9576,34,6,9,1,2530.1
311,18706,80,4,8,1,3953.99
311,16394,55,6,9,1,524.09
311,4353,53,1,14,1,772.5
311,8186,84,9,13,1,2344.91
311,8189,81,9,13,1,2344.91
311,8197,84,9,13,1,2344.91
311,8395,84,9,13,1,2344.91
311,7990,83,9,13,1,2344.91
311,8159,82,9,13,1,2344.91
311,8169,84,9,13,1,2344.91
311,1066,34,9,13,1,2211.7
311,1074,37,9,13,1,2211.7
311,1145,36,9,13,1,2211.7
312,4495,82,10,16,1,6244.45
312,18554,82,1,14,1,3953.99
312,8402,81,9,13,1,2347
312,8003,80,9,13,1,2347
312,1065,39,9,13,1,2230.06
313,18813,81,4,8,1,3953.99
313,18530,81,4,8,1,3953.99
314,7706,55,7,17,1,108.44
314,18750,82,4,8,1,3953.99
314,18758,81,4,8,1,3953.99
314,18838,80,4,8,1,3953.99
314,18509,80,1,14,1,3953.99
314,18535,84,1,14,1,3953.99
314,8172,80,9,13,1,2347.7
314,8198,82,9,13,1,2347.7
314,8405,80,9,13,1,2347.7
314,7998,83,9,13,1,2347.7
314,8010,81,9,13,1,2347.7
315,4535,84,10,16,1,6228.72
315,18810,83,4,8,1,3953.99
315,18523,84,1,14,1,3953.99
315,18540,84,1,14,1,3953.99
316,1053,34,10,16,1,5863.78
316,1083,40,10,16,1,5907.22
316,18549,84,4,8,1,3953.99
316,11969,82,6,9,1,2676.68
316,18558,83,1,14,1,3953.99
316,15645,34,4,8,1,3729.36
316,15653,37,4,8,1,3729.36
316,15666,40,1,14,1,3756.99
316,8398,83,9,13,1,2326.01
316,8009,84,9,13,1,2326.01
316,1055,37,10,16,1,5863.78
317,4480,83,10,16,1,6135.92
317,2034,82,7,17,1,549.22
317,3531,83,8,15,1,1842.06
317,7986,82,9,13,1,2306.07
317,1061,36,9,13,1,2175.06
318,3524,81,8,15,1,1843.09
318,4534,80,10,16,1,6135.92
318,9117,57,8,15,1,360.09
318,18734,83,4,8,1,3953.99
318,18542,84,4,8,1,3953.99
318,15671,38,4,8,1,3756.99
318,15678,35,4,8,1,3729.36
318,18668,84,4,8,1,3953.99
318,8170,80,9,13,1,2306.07
318,8193,80,9,13,1,2306.07
318,8163,81,9,13,1,2306.07
318,8165,80,9,13,1,2306.07
319,3544,84,8,15,1,1842.23
319,19168,36,8,15,1,1737.58
319,18719,84,1,14,1,3953.99
319,4350,46,4,8,1,772.5
319,8191,81,9,13,1,2312.68
319,7979,83,9,13,1,2312.68
319,8038,81,9,13,1,2312.68
320,18532,84,1,14,1,3953.99
320,8195,82,9,13,1,2305.13
320,15408,53,9,13,1,450.36
320,1150,34,9,13,1,2174.18
321,4545,83,10,16,1,6166.54
321,2100,81,7,17,1,547.57
321,18812,81,4,8,1,3953.99
321,18551,81,1,14,1,3953.99
321,8005,81,9,13,1,2311.6
321,7978,81,9,13,1,2311.6
322,4473,81,10,16,1,6176.18
322,2035,81,7,17,1,539.43
322,18746,81,1,14,1,3953.99
322,11953,80,6,9,1,2647.46
322,18553,83,1,14,1,3953.99
322,18695,83,1,14,1,3953.99
322,8192,80,9,13,1,2341.16
322,8399,84,9,13,1,2341.16
322,8403,84,9,13,1,2341.16
322,15270,54,9,13,1,457.4
322,15409,49,9,13,1,457.4
322,15412,56,9,13,1,457.4
322,1059,35,9,13,1,2208.16
322,1148,40,9,13,1,2224.52
323,2097,81,7,17,1,536.61
323,19176,35,8,15,1,1697.48
323,18537,82,4,8,1,3953.99
323,18545,80,4,8,1,3953.99
323,15657,35,4,8,1,3729.36
323,18561,81,1,14,1,3953.99
323,18692,84,4,8,1,3953.99
323,15411,48,9,13,1,456.51
323,1151,37,9,13,1,2203.86
324,11949,84,6,9,1,2652.97
324,9875,49,10,16,1,1180.3
324,18721,81,4,8,1,3953.99
324,12075,83,6,9,1,2652.97
324,18762,82,4,8,1,3953.99
324,18533,84,4,8,1,3953.99
324,15676,40,4,8,1,3756.99
324,4349,50,4,8,1,772.5
324,4351,49,4,8,1,772.5
324,8160,83,9,13,1,2358.76
325,4496,84,10,16,1,6053.26
325,9067,48,8,15,1,354.41
325,12415,81,6,9,1,2652.97
325,18522,81,1,14,1,3953.99
325,18691,82,1,14,1,3953.99
325,18718,80,1,14,1,3953.99
325,8184,83,9,13,1,2358.76
326,4478,81,10,16,1,6042.16
326,18525,80,1,14,1,3953.99
326,18526,80,1,14,1,3953.99
326,18712,82,4,8,1,3953.99
326,4354,56,4,8,1,772.5
326,8171,84,9,13,1,2359.04
326,8401,84,9,13,1,2359.04
326,8164,84,9,13,1,2359.04
327,18834,81,4,8,1,3953.99
327,11954,84,6,9,1,2649.42
327,18710,83,4,8,1,3953.99
327,8394,80,9,13,1,2301.91
327,15410,53,9,13,1,449.73
328,2025,83,7,17,1,546.87
328,7701,46,7,17,1,106.84
328,18556,80,1,14,1,3953.99
328,4347,46,4,8,1,772.5
328,8400,83,9,13,1,2307.55
328,8166,80,9,13,1,2307.55
328,1070,36,9,13,1,2176.46
329,18507,80,4,8,1,3953.99
329,18543,82,4,8,1,3953.99
329,15672,35,1,14,1,3729.36
329,18572,84,1,14,1,3953.99
329,4348,47,4,8,1,772.5
329,8187,80,9,13,1,2299.23
329,7999,81,9,13,1,2299.23
329,8004,81,9,13,1,2299.23
330,3546,81,8,15,1,1822.03
330,18761,83,4,8,1,3953.99
330,18808,83,4,8,1,3953.99
330,18546,81,4,8,1,3953.99
331,2075,81,7,17,1,553.97
331,3839,84,8,15,1,1857.9
331,4533,82,10,16,1,5998.16
331,9089,46,8,15,1,362.98
331,18571,82,1,14,1,3953.99
331,11970,82,6,9,1,2660.11
331,4352,48,1,14,1,772.5
331,8185,84,9,13,1,2291.77
331,15407,56,9,13,1,447.75
331,1062,40,9,13,1,2177.59
332,4472,84,10,16,1,6010.93
332,18528,81,1,14,1,3953.99
332,8196,82,9,13,1,2293.36
332,8393,82,9,13,1,2293.36
332,8034,80,9,13,1,2293.36
332,1060,34,9,13,1,2163.08
332,1149,36,9,13,1,2163.08
332,3509,84,8,15,1,1858.69
333,19177,38,8,15,1,1765.17
333,18772,80,4,8,1,3953.99
333,15664,38,1,14,1,3756.99
333,18573,83,1,14,1,3953.99
333,8404,83,9,13,1,2289.91
333,8033,80,9,13,1,2289.91
333,1152,34,9,13,1,2159.82
334,4494,82,10,16,1,5954.8
334,3841,80,8,15,1,1841.89
334,18840,81,4,8,1,3953.99
334,18524,84,1,14,1,3953.99
334,18541,84,1,14,1,3953.99
334,18548,80,4,8,1,3953.99
334,15406,49,9,13,1,443.36
335,19436,478,6,9,2,20552.71
335,19696,178,6,9,2,21001.97
335,19267,48,4,8,1,472.31
335,19560,49,1,14,1,472.31
335,19600,478,1,14,5,45769.73
335,19282,478,1,14,4,36680.7
335,19754,169,4,8,2,5695.15
335,19676,478,3,4,2,16058.15
335,19384,52,4,8,1,944.62
335,19316,325,6,9,2,29974.71
335,19268,478,3,4,4,6899.6
335,19592,269,1,14,1,1555.71
335,19449,165,1,14,2,4844
335,19675,65,3,4,2,3386.97
335,19769,41,6,9,2,21518.61
335,19546,322,2,2,1,21748.21
335,19298,66,6,9,2,10039.29
335,19529,322,3,4,3,22229.25
335,19513,478,5,6,8,43525.52
335,19526,108,6,9,3,16839.92
335,19463,65,6,9,1,4157.43
335,19191,322,4,8,2,35223.37
335,19591,322,4,8,2,26962.85
335,19527,478,5,6,5,82490.94
335,19363,325,5,6,2,17837.33
335,19461,66,2,2,5,12522.46
335,19199,478,1,14,4,59713.62
335,19614,84,5,6,1,27052.2
335,19786,49,5,6,1,472.31
335,19312,270,2,2,1,3484.08
335,19308,66,1,14,1,2401.95
335,19420,83,2,2,1,27645.7
335,19348,180,4,8,2,31637.85
335,19235,66,3,4,2,6733.54
335,19272,57,4,8,1,2361.55
335,19470,53,4,8,1,472.31
335,19694,325,4,8,2,27058.39
335,19193,478,5,6,9,13771.77
335,19251,322,5,6,1,9192.25
335,19660,478,5,6,2,21263
335,2196,82,7,17,1,3953.99
335,18957,81,4,8,1,3953.99
335,4359,49,1,14,1,772.5
335,16484,46,6,9,1,519.64
335,1157,36,9,13,1,2151.6
336,4649,81,10,16,1,5906.76
336,18845,84,4,8,1,3953.99
336,8448,81,9,13,1,2247.48
336,8449,83,9,13,1,2247.48
337,1090,36,10,16,1,5529.08
337,1100,39,10,16,1,5570.04
337,15679,37,4,8,1,3729.36
337,18872,84,4,8,1,3953.99
337,8611,83,9,13,1,2257.49
337,8601,82,9,13,1,2257.49
337,8608,81,9,13,1,2257.49
337,12487,84,6,9,1,2635.64
338,1096,38,10,16,1,5590.76
338,2185,81,7,17,1,3953.99
338,18853,82,4,8,1,3953.99
338,18869,84,1,14,1,3953.99
338,18876,81,1,14,1,3953.99
339,9130,52,8,15,1,772.5
339,12450,82,6,9,1,2641.8
339,18976,84,4,8,1,3953.99
340,18842,84,1,14,1,3953.99
340,18844,84,4,8,1,3953.99
340,12467,81,6,9,1,2640.39
340,9689,34,6,9,1,2490.39
340,18977,81,4,8,1,3953.99
340,12677,84,6,9,1,2640.39
341,4639,80,10,16,1,5905.88
341,8412,80,9,13,1,2262.78
341,15415,52,9,13,1,442.09
341,10260,57,10,16,1,1153.85
342,18843,82,4,8,1,3953.99
342,18848,84,1,14,1,3953.99
342,15686,34,4,8,1,3729.36
342,18906,80,1,14,1,3953.99
342,4429,48,1,14,1,772.5
342,8424,83,9,13,1,2271.36
342,8442,83,9,13,1,2271.36
342,1453,38,9,13,1,2158.2
343,18871,84,1,14,1,3953.99
343,18938,83,4,8,1,3953.99
343,12673,80,6,9,1,2616.46
343,8427,82,9,13,1,2258.39
343,8410,81,9,13,1,2258.39
344,2182,80,7,17,1,3953.99
344,18860,82,1,14,1,3953.99
344,8428,84,9,13,1,2251.96
344,1461,36,9,13,1,2124.03
345,4677,82,10,16,1,5897.07
345,15681,38,1,14,1,3756.99
345,15687,36,4,8,1,3729.36
345,18865,83,1,14,1,3953.99
345,12597,83,6,9,1,2627.23
345,18966,84,4,8,1,3953.99
345,8786,81,9,13,1,2267.98
345,8437,84,9,13,1,2267.98
345,1154,35,9,13,1,2139.13
346,2170,83,7,17,1,3953.99
346,2187,81,7,17,1,3953.99
346,18924,81,4,8,1,3953.99
346,12603,80,6,9,1,2631.26
346,18980,84,4,8,1,3953.99
346,8795,80,9,13,1,2267.98
346,8418,83,9,13,1,2267.98
347,4652,84,10,16,1,5899.71
347,18868,81,4,8,1,3953.99
347,4358,48,1,14,1,772.5
348,4643,83,10,16,1,5898.83
348,15682,40,1,14,1,3756.99
348,18904,83,1,14,1,3953.99
348,18978,84,1,14,1,3953.99
348,8791,84,9,13,1,2261.49
348,8469,82,9,13,1,2261.49
348,8602,81,9,13,1,2261.49
348,1167,38,9,13,1,2148.82
348,1452,38,9,13,1,2148.82
349,18121,38,7,17,1,3756.99
349,1102,35,10,16,1,5577.87
349,4686,84,10,16,1,5913.83
349,15680,35,4,8,1,3729.36
349,8423,81,9,13,1,2278.56
349,15416,53,9,13,1,445.17
349,1155,35,9,13,1,2149.12
350,12583,82,6,9,1,2641.1
350,8785,81,9,13,1,2264.73
350,8408,80,9,13,1,2264.73
350,8440,81,9,13,1,2264.73
350,8468,83,9,13,1,2264.73
350,1164,37,9,13,1,2136.07
350,1456,39,9,13,1,2151.89
351,7710,50,7,17,1,772.5
351,18859,83,4,8,1,3953.99
351,18900,82,4,8,1,3953.99
351,18940,82,4,8,1,3953.99
351,18956,82,1,14,1,3953.99
351,8605,83,9,13,1,2261.23
351,1158,41,9,13,1,2148.57
351,1159,37,9,13,1,2132.77
352,4748,80,10,16,1,5961.98
352,4631,84,10,16,1,5961.98
352,8471,81,9,13,1,2289.51
352,15413,50,9,13,1,447.31
352,15419,55,9,13,1,447.31
352,4651,84,10,16,1,5961.98
353,4693,82,10,16,1,5977.31
353,4749,84,10,16,1,5977.31
353,4563,80,10,16,1,5977.31
353,18847,84,1,14,1,3953.99
353,8633,82,9,13,1,2287.53
353,4362,53,1,14,1,772.5
354,4548,83,10,16,1,5963.78
354,12591,84,6,9,1,2676.86
354,18923,82,4,8,1,3953.99
354,8631,82,9,13,1,2290.84
354,8441,80,9,13,1,2290.84
354,8604,83,9,13,1,2290.84
355,4549,82,10,16,1,6006.36
355,19178,40,8,15,1,3756.99
355,18850,80,4,8,1,3953.99
355,18870,81,4,8,1,3953.99
355,8796,83,9,13,1,2303.38
355,8609,83,9,13,1,2303.38
355,1162,39,9,13,1,2188.62
356,18122,38,7,17,1,3756.99
356,2176,82,7,17,1,3953.99
356,18858,81,4,8,1,3953.99
356,9586,38,6,9,1,2543.15
356,18903,83,4,8,1,3953.99
356,18941,80,4,8,1,3953.99
356,8426,80,9,13,1,2323.96
356,8431,83,9,13,1,2323.96
356,1166,35,9,13,1,2191.94
357,2166,84,7,17,1,3953.99
357,18910,81,1,14,1,3953.99
357,18963,82,4,8,1,3953.99
